Source,T (yyy-mm-dd hh:mm:ss),x_km,y_km,z_km,vx_kms,vy_kms,vz_kms,q0,q1,q2,q3
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:13:51.3,-56916.04827,-211464.9969,-128971.9637,0.514962604,0.943199975,0.482244071,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:17:51.3,-56792.41563,-211238.4823,-128856.1353,0.515309511,0.944421814,0.482993023,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:21:51.3,-56668.69968,-211011.6742,-128740.1269,0.515656726,0.945646377,0.483743757,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:25:51.3,-56544.90037,-210784.5718,-128623.9382,0.516004251,0.946873675,0.484496283,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:29:51.3,-56421.01762,-210557.1746,-128507.5686,0.516352087,0.948103721,0.485250608,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:33:51.3,-56297.05135,-210329.4818,-128391.0177,0.516700233,0.949336525,0.48600674,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:37:51.3,-56173.00148,-210101.4928,-128274.2852,0.517048693,0.950572101,0.486764688,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:41:51.3,-56048.86795,-209873.207,-128157.3705,0.517397465,0.95181046,0.48752446,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:45:51.3,-55924.65067,-209644.6236,-128040.2733,0.517746552,0.953051616,0.488286065,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:49:51.3,-55800.34958,-209415.742,-127922.9931,0.518095954,0.95429558,0.489049511,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:53:51.3,-55675.96459,-209186.5615,-127805.5294,0.518445672,0.955542364,0.489814806,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 13:57:51.3,-55551.49563,-208957.0814,-127687.8818,0.518795708,0.956791982,0.49058196,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:01:51.3,-55426.94263,-208727.3011,-127570.0499,0.519146061,0.958044446,0.49135098,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:05:51.3,-55302.3055,-208497.2199,-127452.0332,0.519496733,0.959299769,0.492121876,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:09:51.3,-55177.58417,-208266.837,-127333.8313,0.519847726,0.960557964,0.492894657,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:13:51.3,-55052.77856,-208036.1518,-127215.4436,0.520199039,0.961819043,0.49366933,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:17:51.3,-54927.8886,-207805.1636,-127096.8698,0.520550674,0.963083019,0.494445906,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:21:51.3,-54802.91421,-207573.8717,-126978.1094,0.520902632,0.964349906,0.495224392,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:25:51.3,-54677.85531,-207342.2754,-126859.162,0.521254913,0.965619717,0.496004799,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:29:51.3,-54552.71183,-207110.374,-126740.027,0.52160752,0.966892465,0.496787134,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:33:51.3,-54427.48368,-206878.1668,-126620.704,0.521960452,0.968168163,0.497571408,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:37:51.3,-54302.17079,-206645.6531,-126501.1925,0.52231371,0.969446825,0.498357629,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:41:51.3,-54176.77307,-206412.8321,-126381.4922,0.522667297,0.970728464,0.499145807,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:45:51.3,-54051.29046,-206179.7032,-126261.6024,0.523021211,0.972013094,0.49993595,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:49:51.3,-53925.72286,-205946.2656,-126141.5228,0.523375455,0.973300728,0.500728069,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:53:51.3,-53800.07021,-205712.5186,-126021.2528,0.52373003,0.974591381,0.501522173,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 14:57:51.3,-53674.33242,-205478.4615,-125900.7919,0.524084936,0.975885066,0.502318271,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:01:51.3,-53548.50942,-205244.0935,-125780.1398,0.524440174,0.977181797,0.503116373,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:05:51.3,-53422.60111,-205009.414,-125659.2959,0.524795745,0.978481589,0.503916488,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:09:51.3,-53296.60743,-204774.4221,-125538.2598,0.525151651,0.979784455,0.504718627,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:13:51.3,-53170.52829,-204539.1172,-125417.0308,0.525507892,0.981090409,0.505522798,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:17:51.3,-53044.36362,-204303.4984,-125295.6086,0.525864468,0.982399467,0.506329013,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:21:51.3,-52918.11332,-204067.5652,-125173.9927,0.526221382,0.983711642,0.50713728,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:25:51.3,-52791.77733,-203831.3166,-125052.1826,0.526578634,0.985026949,0.50794761,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:29:51.3,-52665.35555,-203594.752,-124930.1777,0.526936225,0.986345403,0.508760013,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:33:51.3,-52538.84791,-203357.8706,-124807.9776,0.527294156,0.987667019,0.509574499,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:37:51.3,-52412.25433,-203120.6716,-124685.5818,0.527652427,0.988991811,0.510391078,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:41:51.3,-52285.57472,-202883.1542,-124562.9897,0.528011041,0.990319794,0.51120976,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:45:51.3,-52158.809,-202645.3178,-124440.2009,0.528369997,0.991650984,0.512030557,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:49:51.3,-52031.95709,-202407.1615,-124317.2149,0.528729296,0.992985395,0.512853477,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:53:51.3,-51905.01891,-202168.6846,-124194.0311,0.52908894,0.994323043,0.513678532,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 15:57:51.3,-51777.99437,-201929.8862,-124070.649,0.52944893,0.995663943,0.514505732,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:01:51.3,-51650.8834,-201690.7656,-123947.0682,0.529809267,0.997008111,0.515335089,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:05:51.3,-51523.6859,-201451.322,-123823.288,0.53016995,0.998355562,0.516166611,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:09:51.3,-51396.40179,-201211.5547,-123699.308,0.530530982,0.999706312,0.517000312,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:13:51.3,-51269.031,-200971.4627,-123575.1277,0.530892364,1.001060377,0.5178362,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:17:51.3,-51141.57343,-200731.0454,-123450.7465,0.531254095,1.002417773,0.518674288,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:21:51.3,-51014.02901,-200490.3019,-123326.1638,0.531616178,1.003778515,0.519514586,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:25:51.3,-50886.39764,-200249.2315,-123201.3793,0.531978613,1.005142621,0.520357106,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:29:51.3,-50758.67924,-200007.8332,-123076.3923,0.532341401,1.006510105,0.521201858,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:33:51.3,-50630.87374,-199766.1063,-122951.2022,0.532704543,1.007880986,0.522048854,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:37:51.3,-50502.98103,-199524.0501,-122825.8086,0.53306804,1.009255278,0.522898105,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:41:51.3,-50375.00105,-199281.6635,-122700.2109,0.533431893,1.010632999,0.523749623,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:45:51.3,-50246.9337,-199038.9459,-122574.4086,0.533796102,1.012014166,0.524603419,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:49:51.3,-50118.77889,-198795.8965,-122448.4011,0.534160669,1.013398795,0.525459505,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:53:51.3,-49990.53655,-198552.5142,-122322.1879,0.534525595,1.014786903,0.526317892,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 16:57:51.3,-49862.20658,-198308.7985,-122195.7684,0.53489088,1.016178507,0.527178592,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:01:51.3,-49733.7889,-198064.7483,-122069.142,0.535256526,1.017573625,0.528041618,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:05:51.3,-49605.28342,-197820.3628,-121942.3082,0.535622533,1.018972274,0.528906981,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:09:51.3,-49476.69005,-197575.6413,-121815.2664,0.535988903,1.020374472,0.529774692,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:13:51.3,-49348.00871,-197330.5828,-121688.0161,0.536355635,1.021780235,0.530644766,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:17:51.3,-49219.23932,-197085.1865,-121560.5568,0.536722732,1.023189583,0.531517212,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:21:51.3,-49090.38177,-196839.4515,-121432.8877,0.537090194,1.024602531,0.532392044,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:25:51.3,-48961.43599,-196593.377,-121305.0084,0.537458022,1.0260191,0.533269275,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:29:51.3,-48832.40189,-196346.9621,-121176.9182,0.537826217,1.027439306,0.534148916,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:33:51.3,-48703.27938,-196100.2058,-121048.6167,0.538194779,1.028863168,0.535030981,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:37:51.3,-48574.06837,-195853.1075,-120920.1032,0.53856371,1.030290704,0.535915481,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:41:51.3,-48444.76877,-195605.666,-120791.3771,0.538933011,1.031721933,0.53680243,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:45:51.3,-48315.38049,-195357.8806,-120662.4378,0.539302682,1.033156873,0.537691841,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:49:51.3,-48185.90345,-195109.7504,-120533.2848,0.539672725,1.034595544,0.538583726,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:53:51.3,-48056.33756,-194861.2745,-120403.9174,0.54004314,1.036037964,0.539478099,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 17:57:51.3,-47926.68272,-194612.4519,-120274.3351,0.540413928,1.037484152,0.540374973,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:01:51.3,-47796.93884,-194363.2818,-120144.5372,0.54078509,1.038934128,0.541274361,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:05:51.3,-47667.10584,-194113.7632,-120014.5232,0.541156627,1.040387911,0.542176277,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:09:51.3,-47537.18363,-193863.8953,-119884.2924,0.54152854,1.04184552,0.543080733,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:13:51.3,-47407.17211,-193613.677,-119753.8443,0.541900829,1.043306974,0.543987745,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:17:51.3,-47277.0712,-193363.1076,-119623.1781,0.542273496,1.044772295,0.544897324,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:21:51.3,-47146.88081,-193112.186,-119492.2933,0.542646542,1.046241501,0.545809485,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:25:51.3,-47016.60083,-192860.9114,-119361.1893,0.543019967,1.047714613,0.546724242,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:29:51.3,-46886.23119,-192609.2827,-119229.8655,0.543393772,1.049191651,0.54764161,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:33:51.3,-46755.77179,-192357.2991,-119098.3212,0.543767958,1.050672635,0.548561601,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:37:51.3,-46625.22254,-192104.9595,-118966.5557,0.544142526,1.052157587,0.549484231,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:41:51.3,-46494.58335,-191852.2631,-118834.5685,0.544517477,1.053646526,0.550409513,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:45:51.3,-46363.85412,-191599.2089,-118702.3589,0.544892812,1.055139473,0.551337462,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:49:51.3,-46233.03477,-191345.7958,-118569.9263,0.545268531,1.05663645,0.552268093,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:53:51.3,-46102.12519,-191092.023,-118437.27,0.545644635,1.058137478,0.55320142,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 18:57:51.3,-45971.12531,-190837.8895,-118304.3894,0.546021125,1.059642578,0.554137458,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:01:51.3,-45840.03502,-190583.3943,-118171.2838,0.546398002,1.061151771,0.555076223,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:05:51.3,-45708.85424,-190328.5363,-118037.9526,0.546775268,1.06266508,0.556017728,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:09:51.3,-45577.58286,-190073.3147,-117904.3951,0.547152921,1.064182526,0.556961989,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:13:51.3,-45446.22081,-189817.7284,-117770.6106,0.547530965,1.065704131,0.557909022,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:17:51.3,-45314.76797,-189561.7764,-117636.5986,0.547909398,1.067229917,0.558858842,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:21:51.3,-45183.22426,-189305.4577,-117502.3582,0.548288223,1.068759906,0.559811464,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:25:51.3,-45051.58959,-189048.7713,-117367.8888,0.548667439,1.070294122,0.560766904,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:29:51.3,-44919.86386,-188791.7162,-117233.1898,0.549047049,1.071832587,0.561725178,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:33:51.3,-44788.04698,-188534.2913,-117098.2605,0.549427051,1.073375323,0.562686301,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:37:51.3,-44656.13884,-188276.4957,-116963.1002,0.549807448,1.074922354,0.56365029,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:41:51.3,-44524.13937,-188018.3282,-116827.7081,0.55018824,1.076473703,0.564617161,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:45:51.3,-44392.04846,-187759.788,-116692.0837,0.550569428,1.078029394,0.565586929,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:49:51.3,-44259.86601,-187500.8738,-116556.2262,0.550951013,1.079589449,0.566559613,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:53:51.3,-44127.59194,-187241.5847,-116420.1349,0.551332995,1.081153894,0.567535227,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 19:57:51.3,-43995.22614,-186981.9196,-116283.809,0.551715375,1.082722751,0.568513788,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:01:51.3,-43862.76853,-186721.8774,-116147.248,0.552098154,1.084296045,0.569495315,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:05:51.3,-43730.219,-186461.4571,-116010.451,0.552481332,1.085873801,0.570479822,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:09:51.3,-43597.57746,-186200.6576,-115873.4175,0.552864911,1.087456042,0.571467329,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:13:51.3,-43464.84381,-185939.4778,-115736.1465,0.553248891,1.089042794,0.57245785,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:17:51.3,-43332.01796,-185677.9167,-115598.6374,0.553633273,1.090634082,0.573451405,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:21:51.3,-43199.0998,-185415.9731,-115460.8896,0.554018058,1.092229931,0.574448011,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:25:51.3,-43066.08926,-185153.646,-115322.9021,0.554403245,1.093830365,0.575447685,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:29:51.3,-42932.98621,-184890.9342,-115184.6744,0.554788837,1.095435412,0.576450445,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:33:51.3,-42799.79058,-184627.8366,-115046.2057,0.555174834,1.097045096,0.577456309,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:37:51.3,-42666.50226,-184364.3522,-114907.4952,0.555561235,1.098659443,0.578465295,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:41:51.3,-42533.12116,-184100.4797,-114768.5421,0.555948043,1.10027848,0.579477421,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:45:51.3,-42399.64717,-183836.2181,-114629.3457,0.556335258,1.101902233,0.580492707,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:49:51.3,-42266.0802,-183571.5662,-114489.9053,0.55672288,1.103530728,0.581511169,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:53:51.3,-42132.42015,-183306.523,-114350.2201,0.55711091,1.105163993,0.582532828,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 20:57:51.3,-41998.66693,-183041.0871,-114210.2893,0.557499348,1.106802055,0.583557702,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:01:51.3,-41864.82043,-182775.2576,-114070.1122,0.557888196,1.10844494,0.584585809,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:05:51.3,-41730.88056,-182509.0332,-113929.6879,0.558277454,1.110092677,0.58561717,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:09:51.3,-41596.84722,-182242.4127,-113789.0157,0.558667123,1.111745293,0.586651804,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:13:51.3,-41462.72031,-181975.3951,-113648.0947,0.559057202,1.113402816,0.587689729,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:17:51.3,-41328.49973,-181707.979,-113506.9243,0.559447694,1.115065274,0.588730966,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:21:51.3,-41194.18539,-181440.1633,-113365.5036,0.559838597,1.116732696,0.589775535,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:25:51.3,-41059.77717,-181171.9469,-113223.8318,0.560229914,1.118405111,0.590823456,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:29:51.3,-40925.27499,-180903.3285,-113081.9081,0.560621644,1.120082546,0.591874749,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:33:51.3,-40790.67875,-180634.3069,-112939.7317,0.561013788,1.121765032,0.592929433,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:37:51.3,-40655.98834,-180364.8808,-112797.3017,0.561406347,1.123452598,0.593987531,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:41:51.3,-40521.20367,-180095.0492,-112654.6174,0.561799321,1.125145273,0.595049062,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:45:51.3,-40386.32464,-179824.8107,-112511.6779,0.562192711,1.126843088,0.596114048,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:49:51.3,-40251.35114,-179554.1641,-112368.4823,0.562586516,1.128546072,0.59718251,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:53:51.3,-40116.28307,-179283.1082,-112225.03,0.562980739,1.130254256,0.598254468,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 21:57:51.3,-39981.12035,-179011.6417,-112081.3199,0.563375378,1.131967671,0.599329945,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:01:51.3,-39845.86286,-178739.7633,-111937.3513,0.563770435,1.133686348,0.600408961,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:05:51.3,-39710.51051,-178467.4718,-111793.1233,0.56416591,1.135410317,0.60149154,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:09:51.3,-39575.06319,-178194.7659,-111648.6351,0.564561804,1.13713961,0.602577702,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:13:51.3,-39439.52081,-177921.6443,-111503.8857,0.564958117,1.138874259,0.603667471,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:17:51.3,-39303.88326,-177648.1058,-111358.8744,0.565354848,1.140614296,0.604760869,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:21:51.3,-39168.15045,-177374.149,-111213.6002,0.565752,1.142359754,0.605857917,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:25:51.3,-39032.32227,-177099.7727,-111068.0623,0.566149572,1.144110664,0.60695864,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:29:51.3,-38896.39862,-176824.9755,-110922.2598,0.566547564,1.14586706,0.60806306,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:33:51.3,-38760.3794,-176549.7561,-110776.1918,0.566945977,1.147628975,0.609171201,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:37:51.3,-38624.26452,-176274.1131,-110629.8573,0.567344811,1.149396443,0.610283085,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:41:51.3,-38488.05386,-175998.0453,-110483.2556,0.567744067,1.151169496,0.611398738,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:45:51.3,-38351.74733,-175721.5513,-110336.3856,0.568143744,1.152948169,0.612518181,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:49:51.3,-38215.34483,-175444.6298,-110189.2465,0.568543844,1.154732496,0.61364144,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:53:51.3,-38078.84625,-175167.2793,-110041.8374,0.568944366,1.156522513,0.614768539,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 22:57:51.3,-37942.2515,-174889.4985,-109894.1573,0.56934531,1.158318253,0.615899503,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:01:51.3,-37805.56047,-174611.286,-109746.2054,0.569746678,1.160119753,0.617034356,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:05:51.3,-37668.77306,-174332.6405,-109597.9805,0.570148468,1.161927047,0.618173123,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:09:51.3,-37531.88917,-174053.5606,-109449.4819,0.570550682,1.163740172,0.61931583,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:13:51.3,-37394.9087,-173774.0448,-109300.7086,0.570953319,1.165559164,0.620462502,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:17:51.3,-37257.83154,-173494.0917,-109151.6596,0.57135638,1.167384059,0.621613164,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:21:51.3,-37120.6576,-173213.7,-109002.334,0.571759864,1.169214894,0.622767844,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:25:51.3,-36983.38677,-172932.8681,-108852.7307,0.572163773,1.171051707,0.623926566,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:29:51.3,-36846.01896,-172651.5947,-108702.8489,0.572568105,1.172894534,0.625089357,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:33:51.3,-36708.55405,-172369.8782,-108552.6875,0.572972861,1.174743415,0.626256245,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:37:51.3,-36570.99195,-172087.7173,-108402.2456,0.573378042,1.176598386,0.627427255,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:41:51.3,-36433.33255,-171805.1105,-108251.5221,0.573783646,1.178459487,0.628602415,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:45:51.3,-36295.57576,-171522.0563,-108100.5161,0.574189675,1.180326756,0.629781753,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:49:51.3,-36157.72148,-171238.5532,-107949.2265,0.574596128,1.182200233,0.630965296,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:53:51.3,-36019.76959,-170954.5997,-107797.6524,0.575003005,1.184079957,0.632153073,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-09 23:57:51.3,-35881.72,-170670.1943,-107645.7927,0.575410305,1.185965969,0.633345111,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:01:51.3,-35743.57261,-170385.3355,-107493.6464,0.57581803,1.187858309,0.634541439,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:05:51.3,-35605.32731,-170100.0218,-107341.2125,0.576226178,1.189757017,0.635742085,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:09:51.3,-35466.98401,-169814.2516,-107188.4899,0.576634751,1.191662134,0.63694708,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:13:51.3,-35328.5426,-169528.0235,-107035.4775,0.577043746,1.193573703,0.638156451,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:17:51.3,-35190.00298,-169241.3357,-106882.1744,0.577453165,1.195491765,0.63937023,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:21:51.3,-35051.36505,-168954.1869,-106728.5795,0.577863007,1.197416362,0.640588445,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:25:51.3,-34912.6287,-168666.5754,-106574.6916,0.578273272,1.199347537,0.641811126,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:29:51.3,-34773.79384,-168378.4995,-106420.5097,0.578683959,1.201285334,0.643038306,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:33:51.3,-34634.86037,-168089.9579,-106266.0328,0.579095068,1.203229795,0.644270013,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:37:51.3,-34495.82817,-167800.9487,-106111.2598,0.5795066,1.205180964,0.645506279,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:41:51.3,-34356.69716,-167511.4705,-105956.1895,0.579918553,1.207138887,0.646747137,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:45:51.3,-34217.46724,-167221.5215,-105800.8208,0.580330927,1.209103607,0.647992616,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:49:51.3,-34078.13829,-166931.1002,-105645.1526,0.580743721,1.21107517,0.64924275,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:53:51.3,-33938.71022,-166640.2049,-105489.1839,0.581156936,1.213053622,0.65049757,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 00:57:51.3,-33799.18292,-166348.8339,-105332.9134,0.58157057,1.215039008,0.65175711,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:01:51.3,-33659.55631,-166056.9856,-105176.3401,0.581984624,1.217031376,0.653021402,,,,
OEM (NASA/JSC/FOD/FDO),2026-04-10 01:05:51.3,-33519.83027,-165764.6583,-105019.4628,0.582399096,1.219030771,0.65429048,,,,
